area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,class
4026,5821,7533,104.390132,74.16565296,501.5990258,71.5965251,0.58594094,0.69163374,0.703731397,Benign Keratosis-like Lesions (BKL)
6879,9737,14256,160.1892997,61.93248073,728.8071786,93.58747153,0.567227773,0.706480435,0.922238865,Benign Keratosis-like Lesions (BKL)
2409,2778,5252,97.8630812,39.70275841,311.2375901,55.38261517,0.195879247,0.867170626,0.914007628,Benign Keratosis-like Lesions (BKL)
1226,2065,3080,53.55111061,38.71295956,270.4863274,39.50938726,0.277099629,0.5937046,0.690935833,Benign Keratosis-like Lesions (BKL)
10702,17547,31557,207.0079009,101.172806,757.374675,116.7313566,0.162711357,0.609904827,0.872430126,Benign Keratosis-like Lesions (BKL)
11052,14191,27783,195.5338159,100.8226928,667.9898987,118.6248012,0.154865315,0.778803467,0.856812616,Benign Keratosis-like Lesions (BKL)
33084,65974,85500,606.0896249,145.6719624,1955.940259,205.2409732,0.560680495,0.501470276,0.970686978,Benign Keratosis-like Lesions (BKL)
14439,16260,20590,145.3663051,129.7542081,724.6599923,135.5887377,0.444210622,0.88800738,0.450846139,Benign Keratosis-like Lesions (BKL)
6679,10095,16264,165.250275,79.92194256,754.4934701,92.2169557,0.574888243,0.661614661,0.875266015,Benign Keratosis-like Lesions (BKL)
5028,8354,12390,219.2646477,44.83484862,682.1259377,80.01155186,0.524973242,0.601867369,0.97887111,Benign Keratosis-like Lesions (BKL)
18705,27272,37074,217.5308965,127.8020171,1801.031709,154.3241578,0.518045652,0.68586829,0.809215436,Benign Keratosis-like Lesions (BKL)
7336,13107,23230,229.6899882,73.13577085,806.1442277,96.64618616,0.535666017,0.559700923,0.94795283,Benign Keratosis-like Lesions (BKL)
59774,101505,113850,585.6853648,218.5268511,3560.568901,275.874284,0.4983922,0.588877395,0.927785888,Benign Keratosis-like Lesions (BKL)
24135,39641,55358,332.1414244,149.0824909,2163.789068,175.2987062,0.502351336,0.608839333,0.893605887,Benign Keratosis-like Lesions (BKL)
16095,20778,29614,192.6109516,116.6138694,1238.431637,143.1530317,0.463121224,0.774617384,0.795892946,Benign Keratosis-like Lesions (BKL)
2173,2518,3575,71.22834322,45.06733455,296.0599205,52.59990048,0.470638121,0.862986497,0.774383671,Benign Keratosis-like Lesions (BKL)
1189,1704,2450,91.14172466,22.19434709,328.6223664,38.90863424,0.504274297,0.697769953,0.969897214,Benign Keratosis-like Lesions (BKL)
5259,16449,30080,235.691154,71.09849734,926.4224023,81.82888711,0.41991404,0.319715484,0.953415697,Benign Keratosis-like Lesions (BKL)
6650,9774,14883,147.5671781,81.68517619,721.2152955,92.01653641,0.493436324,0.680376509,0.832818806,Benign Keratosis-like Lesions (BKL)
7287,10647,14043,160.7035217,81.02852462,937.8376618,96.32287663,0.489032173,0.684418146,0.863580343,Benign Keratosis-like Lesions (BKL)
1167,1594,2028,52.42107441,34.50622735,271.2142495,38.54699144,0.484476002,0.732120452,0.752798481,Benign Keratosis-like Lesions (BKL)
1037,1622,3087,69.33420117,25.043692,254.5512986,36.3366125,0.485583755,0.639334155,0.932487372,Benign Keratosis-like Lesions (BKL)
4274,10597,16680,143.1488006,85.75428722,932.5249994,73.76873195,0.471770554,0.403321695,0.800706402,Benign Keratosis-like Lesions (BKL)
1479,1898,2212,84.24983939,25.94110338,321.7289681,43.3949454,0.501146908,0.779241307,0.951416505,Benign Keratosis-like Lesions (BKL)
13675,23121,25668,322.9642422,88.9827293,1523.235677,131.9528354,0.484664654,0.591453657,0.961295675,Benign Keratosis-like Lesions (BKL)
25963,39859,54590,277.2083101,165.2601389,2390.537372,181.8161662,0.45444707,0.651371083,0.802866635,Benign Keratosis-like Lesions (BKL)
12207,16840,18542,155.4587131,124.0303777,1028.417352,124.669303,0.478160188,0.724881235,0.602876078,Benign Keratosis-like Lesions (BKL)
1005,1908,2480,60.55632002,40.74759031,347.0721138,35.7715773,0.667547906,0.52672956,0.739744836,Benign Keratosis-like Lesions (BKL)
5833,7142,8892,117.5635668,74.1855079,512.6761902,86.17892007,0.61297401,0.816718006,0.775762785,Benign Keratosis-like Lesions (BKL)
1824,3935,5325,75.27245707,61.47957641,623.2213921,48.19117066,0.611387013,0.463532402,0.576976724,Benign Keratosis-like Lesions (BKL)
1432,2855,3657,69.65569853,47.38867003,633.5645379,42.69987152,0.612519276,0.501576182,0.732908472,Benign Keratosis-like Lesions (BKL)
32278,40956,62478,233.8646384,188.9845595,1692.906817,202.7254943,0.557531559,0.788114074,0.589053855,Benign Keratosis-like Lesions (BKL)
2191,3137,4740,77.83390762,51.02957711,475.9188309,52.81730628,0.616795478,0.698437998,0.755089764,Benign Keratosis-like Lesions (BKL)
2035,2639,3630,60.89145246,46.40869225,324.8061325,50.90228358,0.607177045,0.771125426,0.647395223,Benign Keratosis-like Lesions (BKL)
8497,14783,18231,192.5678304,103.0858779,1476.697618,104.0130589,0.613532036,0.574781844,0.844647797,Benign Keratosis-like Lesions (BKL)
2319,3257,5152,73.7281333,44.97558473,403.8477631,54.33822323,0.613440704,0.712004912,0.792386551,Benign Keratosis-like Lesions (BKL)
1363,1995,3705,70.90170928,33.23201264,333.8061325,41.65843851,0.618157812,0.68320802,0.883354553,Benign Keratosis-like Lesions (BKL)
2993,4699,5777,110.9847986,42.64252623,539.0254326,61.7317257,0.612366853,0.636944031,0.923241766,Benign Keratosis-like Lesions (BKL)
2071,3607,4900,89.3125783,45.8165625,580.8427125,51.35055109,0.617128417,0.574161353,0.858393894,Benign Keratosis-like Lesions (BKL)
1785,2670,3298,84.03418487,34.62238431,368.0426766,47.6731852,0.606229924,0.668539326,0.91118223,Benign Keratosis-like Lesions (BKL)
32727,43393,61184,231.4717733,195.2723205,1886.428678,204.1306214,0.49876112,0.754199986,0.536953557,Benign Keratosis-like Lesions (BKL)
74688,124396,166950,509.0816163,384.1288995,4744.49087,308.3759315,0.488659446,0.600405158,0.656239475,Benign Keratosis-like Lesions (BKL)
1599,2797,4446,72.06435578,48.11178467,508.8010819,45.12105974,0.506635433,0.571683947,0.744499973,Benign Keratosis-like Lesions (BKL)
10689,15183,20900,180.9878306,106.2213735,914.3401872,116.6604367,0.50526671,0.704011065,0.809660968,Benign Keratosis-like Lesions (BKL)
1229,1682,2340,61.74467402,30.07902939,245.5218613,39.55769711,0.541659912,0.730677765,0.873317307,Benign Keratosis-like Lesions (BKL)
4483,9567,13728,183.5386925,79.2450104,785.7960313,75.55086286,0.501715915,0.468589945,0.901987628,Benign Keratosis-like Lesions (BKL)
6486,14028,24516,197.5593743,73.12923324,1286.38391,90.87481327,0.505834685,0.462360992,0.928966694,Benign Keratosis-like Lesions (BKL)
1001,1736,2392,64.78588409,39.49535302,251.4446968,35.70031911,0.503167945,0.576612903,0.792686884,Benign Keratosis-like Lesions (BKL)
26951,54328,72450,563.6129901,107.7010313,2033.213383,185.2432967,0.527748745,0.49607937,0.981572442,Benign Keratosis-like Lesions (BKL)
4718,7697,10366,128.427276,58.65667115,790.8143212,77.50576864,0.539959365,0.612966091,0.889605041,Benign Keratosis-like Lesions (BKL)
16064,29871,44100,252.6807799,143.2588922,2075.459162,143.0151043,0.552061394,0.537779117,0.823748055,Benign Keratosis-like Lesions (BKL)
8094,13392,20648,178.1497863,73.66393496,1116.561579,101.5165054,0.540540497,0.604390681,0.910506672,Benign Keratosis-like Lesions (BKL)
3168,4872,7332,98.86318572,52.59211919,557.8782464,63.51080914,0.543698536,0.650246305,0.846764026,Benign Keratosis-like Lesions (BKL)
3554,4198,5936,114.9366569,45.01785349,432.5573952,67.26881404,0.538862627,0.846593616,0.92010349,Benign Keratosis-like Lesions (BKL)
1764,2623,4402,79.47642799,35.80753179,343.2619767,47.39192502,0.557935339,0.67251239,0.892754833,Benign Keratosis-like Lesions (BKL)
10749,29999,37444,252.0039399,142.2589756,1435.14632,116.9874005,0.549047295,0.358311944,0.825425601,Benign Keratosis-like Lesions (BKL)
4670,13021,16819,162.1230996,90.4035337,661.7533547,77.11049652,0.551409076,0.358651409,0.830094473,Benign Keratosis-like Lesions (BKL)
1041,1836,2940,96.84694348,19.98009961,304.628463,36.4066253,0.562029893,0.566993464,0.978487537,Benign Keratosis-like Lesions (BKL)
52688,102952,148050,590.7700954,268.5769123,3798.599385,259.0066508,0.430113234,0.511772476,0.890684624,Benign Keratosis-like Lesions (BKL)
2041,4713,8544,93.39911524,54.62603503,423.5756852,50.97726857,0.423537671,0.433057501,0.811129404,Benign Keratosis-like Lesions (BKL)
13125,17388,23520,153.6900808,124.6247072,828.0569619,129.2720736,0.422790302,0.754830918,0.585208004,Benign Keratosis-like Lesions (BKL)
6419,17581,23616,186.6013209,96.23991677,1386.301695,90.40422909,0.462683771,0.365110062,0.856738209,Benign Keratosis-like Lesions (BKL)
12743,33948,49533,236.0294867,149.7555203,2754.455157,127.3769662,0.458480162,0.37536821,0.772940908,Benign Keratosis-like Lesions (BKL)
1131,3792,7315,125.1381797,42.22146791,451.0548699,37.94777892,0.457393701,0.298259494,0.941361817,Benign Keratosis-like Lesions (BKL)
17373,28930,48306,343.0531168,95.1897124,1702.249963,148.727908,0.507926133,0.600518493,0.960731975,Benign Keratosis-like Lesions (BKL)
2763,3926,5236,82.27619544,58.12420232,448.3269478,59.31240058,0.596326203,0.70376974,0.70776072,Benign Keratosis-like Lesions (BKL)
17283,21585,30885,199.3241636,119.6263152,1131.827561,148.3421688,0.584531984,0.800694927,0.799880257,Benign Keratosis-like Lesions (BKL)
14883,22070,33948,189.1189556,132.2087449,1690.611399,137.6576338,0.595688845,0.674354327,0.715046226,Benign Keratosis-like Lesions (BKL)
3142,3712,5092,76.30612257,55.94341744,391.646753,63.24965336,0.598892619,0.846443966,0.680072847,Benign Keratosis-like Lesions (BKL)
2412,2934,5400,90.90107045,43.9942437,307.0243866,55.41708926,0.539444848,0.82208589,0.875079402,Benign Keratosis-like Lesions (BKL)
11999,34394,55328,213.1374854,149.6064186,1846.447835,123.6025942,0.474353881,0.348868989,0.712251377,Benign Keratosis-like Lesions (BKL)
24830,36376,53502,249.3334903,178.0635811,1961.257106,177.8047747,0.424742326,0.682592918,0.699984232,Benign Keratosis-like Lesions (BKL)
6509,25499,28482,200.5957977,117.5475413,1033.972655,91.03579624,0.366654087,0.255264912,0.810316806,Benign Keratosis-like Lesions (BKL)
1040,2136,3010,88.66380639,31.58417347,259.9238816,36.38913473,0.497907412,0.486891386,0.934400599,Benign Keratosis-like Lesions (BKL)
4582,7241,10947,132.8224765,68.37308274,686.629509,76.38051842,0.42158194,0.632785527,0.857328064,Benign Keratosis-like Lesions (BKL)
9267,17977,32508,150.3556903,93.71460854,1207.70772,108.6237122,0.426136621,0.515492018,0.781993903,Benign Keratosis-like Lesions (BKL)
39600,105371,137400,788.043962,189.5217597,2529.693614,224.5446191,0.390056275,0.375814978,0.970650023,Benign Keratosis-like Lesions (BKL)
30061,43925,64291,270.0179523,171.5437309,1956.168794,195.6396022,0.513345004,0.684371087,0.772261401,Benign Keratosis-like Lesions (BKL)
1028,1599,2150,53.79388792,32.00999853,242.0304833,36.17858831,0.492445851,0.642901814,0.803689432,Benign Keratosis-like Lesions (BKL)
19259,28369,41856,222.0004447,149.2562497,1557.202236,156.5928491,0.435381319,0.678874828,0.740256916,Benign Keratosis-like Lesions (BKL)
15286,21299,32204,207.6579843,128.4687074,1222.175757,139.5089233,0.493554418,0.717686276,0.785662555,Benign Keratosis-like Lesions (BKL)
1024,1949,2886,75.6093334,31.72615158,305.1492783,36.10813335,0.460792232,0.52539764,0.907706211,Benign Keratosis-like Lesions (BKL)
29113,35928,56221,275.7061107,158.0263702,1276.899674,192.530057,0.445572525,0.810315075,0.819436741,Benign Keratosis-like Lesions (BKL)
1926,2358,3200,58.72889422,45.36236892,286.0071427,49.52029244,0.52425081,0.816793893,0.635132853,Benign Keratosis-like Lesions (BKL)
38930,81450,84150,611.0066042,150.9803433,1390.789935,222.6369589,0.052932452,0.47796194,0.968989729,Benign Keratosis-like Lesions (BKL)
1152,1507,2112,45.03786044,35.79162109,226.900541,38.29845892,0.266211654,0.764432648,0.607001426,Benign Keratosis-like Lesions (BKL)
1706,3338,6426,92.08877749,44.25816711,329.9949494,46.60629425,0.250403143,0.511084482,0.87693814,Benign Keratosis-like Lesions (BKL)
10587,18754,29610,257.3345345,99.85958413,1142.772691,116.1024852,0.560939932,0.564519569,0.92163682,Benign Keratosis-like Lesions (BKL)
1050,2378,3648,75.39116087,42.1297917,397.0965005,36.56366396,0.596395485,0.441547519,0.82929163,Benign Keratosis-like Lesions (BKL)
11149,17281,29920,221.6001276,106.7083605,1059.35238,119.1442306,0.518779486,0.645159424,0.876426507,Benign Keratosis-like Lesions (BKL)
3455,5445,9028,133.6909787,53.15597949,483.527958,66.32527894,0.512630671,0.634527089,0.917557401,Benign Keratosis-like Lesions (BKL)
24259,48603,55350,583.5718673,102.3304825,2033.675324,175.7484512,0.347062145,0.499125568,0.984505807,Benign Keratosis-like Lesions (BKL)
11187,17270,21868,148.9413417,127.6563056,1390.905771,119.3471021,0.36226689,0.647770701,0.515164792,Benign Keratosis-like Lesions (BKL)
7858,10870,20097,195.2428655,72.12225238,669.1970055,100.0255784,0.237400463,0.722907084,0.929271429,Benign Keratosis-like Lesions (BKL)
1485,2474,3960,94.0471806,28.74086921,374.2325394,43.48287851,0.392680776,0.600242522,0.952159813,Benign Keratosis-like Lesions (BKL)
1053,1768,2331,60.47468776,30.27775281,385.2264428,36.61586051,0.359899307,0.595588235,0.865639277,Benign Keratosis-like Lesions (BKL)
4667,6210,9702,117.7615532,67.24135568,545.6112191,77.08572472,0.282591375,0.751529791,0.82095296,Benign Keratosis-like Lesions (BKL)
1401,1726,2176,69.6064111,28.8135848,230.0538239,42.23515837,0.534483138,0.81170336,0.910299548,Benign Keratosis-like Lesions (BKL)
6989,10683,16650,141.6294086,75.31388571,809.0681092,94.33276832,0.522423375,0.65421698,0.846890523,Benign Keratosis-like Lesions (BKL)
25691,45804,62640,255.5514884,177.776006,2214.270345,180.8612649,0.472069438,0.560889879,0.71837476,Benign Keratosis-like Lesions (BKL)
2214,2992,5508,81.03374408,39.36070606,380.3980156,53.0938071,0.517071008,0.739973262,0.874107626,Benign Keratosis-like Lesions (BKL)
4030,7066,12369,126.2258581,55.41037783,647.6833329,71.63208335,0.516305971,0.570336824,0.898497798,Benign Keratosis-like Lesions (BKL)
20234,29181,36256,224.6156472,151.8834142,1512.643794,160.5077224,0.495565873,0.693396388,0.736724992,Benign Keratosis-like Lesions (BKL)
1554,1937,2576,55.81390024,42.31104912,281.8233765,44.48161702,0.537524669,0.802271554,0.652168909,Benign Keratosis-like Lesions (BKL)
1386,2540,3762,69.90972298,48.49599123,354.155375,42.00845164,0.493693045,0.545669291,0.72026934,Benign Keratosis-like Lesions (BKL)
3521,7354,11410,190.0572982,43.04893929,608.4579362,66.95577971,0.488684722,0.478787055,0.974009989,Benign Keratosis-like Lesions (BKL)
4559,4890,6026,129.4164763,47.44056218,440.391919,76.18857581,0.443992149,0.932310838,0.930389365,Benign Keratosis-like Lesions (BKL)
25631,35194,51600,331.6181026,109.2877937,1695.155554,180.6499454,0.433041067,0.728277547,0.944134916,Benign Keratosis-like Lesions (BKL)
14379,15731,27495,211.5375706,104.7353853,595.8477631,135.3067309,0.348134389,0.914055051,0.868827554,Benign Keratosis-like Lesions (BKL)
2027,2737,8100,116.2635418,29.42655398,315.8122292,50.80213142,0.46849234,0.740591889,0.967439556,Benign Keratosis-like Lesions (BKL)
1315,1538,2345,68.2217072,27.09807264,201.9177849,40.91833332,0.500828641,0.855006502,0.91772947,Benign Keratosis-like Lesions (BKL)
1475,2868,3904,73.46358243,55.87747943,383.9543648,43.33622421,0.483755513,0.514295676,0.649203593,Benign Keratosis-like Lesions (BKL)
39607,56995,72851,275.8043975,212.4117231,2114.17489,224.5644643,0.420010597,0.694920607,0.63785859,Benign Keratosis-like Lesions (BKL)
9341,10644,12240,125.9434431,100.8793149,641.1675683,109.0565477,0.492577522,0.877583615,0.598679039,Benign Keratosis-like Lesions (BKL)
1101,1661,2257,66.76936953,26.92396172,281.4863274,37.44111028,0.476275924,0.662853703,0.915095043,Benign Keratosis-like Lesions (BKL)
1250,1708,2565,52.8056156,34.30043177,296.7350647,39.89422804,0.474922306,0.731850117,0.760310075,Benign Keratosis-like Lesions (BKL)
77653,119776,167320,508.5476196,261.0105016,4561.925466,314.437387,0.447129675,0.648318528,0.858240989,Benign Keratosis-like Lesions (BKL)
1271,2058,3366,53.78814603,39.95140095,389.7411614,40.22794379,0.481102622,0.617589893,0.669563575,Benign Keratosis-like Lesions (BKL)
4949,13968,21280,151.3265294,105.6269587,972.7716447,79.38049198,0.432692056,0.354309851,0.716091052,Benign Keratosis-like Lesions (BKL)
11028,14895,19635,154.9304143,101.123215,757.6721856,118.4959312,0.394161005,0.740382679,0.757615723,Benign Keratosis-like Lesions (BKL)
11426,18698,32913,219.5095818,101.0910175,1048.825469,120.6152355,0.42223545,0.611081399,0.887643502,Benign Keratosis-like Lesions (BKL)
2295,4202,6750,88.00795544,48.21904345,592.6000718,54.05631097,0.501711258,0.546168491,0.836547671,Benign Keratosis-like Lesions (BKL)
83598,116156,150374,433.4406877,280.6580922,5098.021966,326.2518651,0.480284462,0.719704535,0.762055164,Benign Keratosis-like Lesions (BKL)
1223,1611,2001,72.18420177,25.2904958,261.6162697,39.46101827,0.495598321,0.759155804,0.936614912,Benign Keratosis-like Lesions (BKL)
4565,4868,6000,88.6540755,69.35769234,340.8589104,76.23869439,0.451552188,0.937756779,0.622850716,Benign Keratosis-like Lesions (BKL)
1172,1452,2640,66.06745774,29.68718565,189.7401154,38.62948028,0.270635803,0.807162534,0.89335752,Benign Keratosis-like Lesions (BKL)
32123,42516,62568,225.0843193,212.1158061,2341.081528,202.2381613,0.356837079,0.755550851,0.334533792,Benign Keratosis-like Lesions (BKL)
10808,17865,27520,155.4630794,132.6280179,1396.207286,117.3080262,0.401591936,0.604981808,0.521721514,Benign Keratosis-like Lesions (BKL)
1179,1661,2356,61.19161749,30.39561135,229.9299782,38.74466961,0.352725583,0.709813365,0.867906069,Benign Keratosis-like Lesions (BKL)
1953,3035,3844,64.43181785,53.34777748,323.1137444,49.86618926,0.384224189,0.643492586,0.560768608,Benign Keratosis-like Lesions (BKL)
4415,5549,8400,106.9266943,57.09444634,479.765548,74.97567999,0.468722558,0.795638854,0.845510515,Benign Keratosis-like Lesions (BKL)
6873,7857,14220,164.943607,66.43304987,476.5573952,93.54664821,0.215522079,0.874761359,0.915304655,Benign Keratosis-like Lesions (BKL)
3639,4354,5760,90.91872194,53.71489609,384.3036072,68.06848539,0.458797145,0.835783188,0.806817119,Benign Keratosis-like Lesions (BKL)
